epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
373,35185.1,0.33223,0.23473,0.87519,0.99027,0.99435,0.99473,0.94452,0.3554,0.15699,0.84841,0.0026344,0.0026344,0.0026344
374,35279.8,0.33535,0.23547,0.87958,0.99021,0.99455,0.99473,0.94451,0.35569,0.15727,0.84845,0.0026146,0.0026146,0.0026146
375,35374.6,0.33809,0.24207,0.87799,0.99001,0.99451,0.99475,0.9443,0.35602,0.15718,0.8486,0.0025948,0.0025948,0.0025948
376,35468.7,0.33466,0.23444,0.87562,0.98981,0.99425,0.99474,0.94433,0.35621,0.1577,0.84868,0.002575,0.002575,0.002575
377,35563.8,0.33484,0.23501,0.87612,0.99006,0.99418,0.99474,0.94425,0.35589,0.15752,0.84868,0.0025552,0.0025552,0.0025552
378,35620.9,0.33221,0.2368,0.87467,0.99023,0.99463,0.99474,0.94422,0.35579,0.15733,0.84873,0.0025354,0.0025354,0.0025354
379,35682.2,0.33465,0.23449,0.8761,0.98983,0.99482,0.99474,0.94434,0.35603,0.15765,0.84877,0.0025156,0.0025156,0.0025156
380,35777.1,0.336,0.23559,0.87864,0.98991,0.99488,0.99474,0.94426,0.35567,0.15782,0.84884,0.0024958,0.0024958,0.0024958
381,35871.1,0.33544,0.23469,0.87665,0.99009,0.99497,0.99474,0.94444,0.35582,0.15807,0.84887,0.002476,0.002476,0.002476
382,35960.4,0.32729,0.23139,0.8751,0.99016,0.99497,0.99474,0.94424,0.35591,0.15836,0.8489,0.0024562,0.0024562,0.0024562
383,36030.6,0.33244,0.23451,0.87644,0.99029,0.99488,0.99474,0.94436,0.35623,0.15858,0.84899,0.0024364,0.0024364,0.0024364
384,36104.6,0.32678,0.22896,0.87622,0.98997,0.9946,0.99474,0.94425,0.35641,0.15912,0.84912,0.0024166,0.0024166,0.0024166
385,36159,0.32772,0.23355,0.87683,0.99057,0.99499,0.99474,0.94436,0.35653,0.15911,0.84917,0.0023968,0.0023968,0.0023968
386,36213.6,0.33018,0.2327,0.87292,0.99067,0.99503,0.99474,0.94452,0.35686,0.15923,0.84929,0.002377,0.002377,0.002377
387,36268,0.33591,0.23223,0.87481,0.99089,0.99481,0.99475,0.94439,0.35698,0.15922,0.84933,0.0023572,0.0023572,0.0023572
388,36323.3,0.3243,0.22827,0.87719,0.99118,0.99488,0.99475,0.94448,0.35728,0.15945,0.84931,0.0023374,0.0023374,0.0023374
389,36378.3,0.332,0.23475,0.87787,0.99156,0.99516,0.99475,0.9444,0.35749,0.15928,0.8494,0.0023176,0.0023176,0.0023176
390,36432.9,0.32727,0.23174,0.87835,0.99237,0.99503,0.99475,0.94445,0.35736,0.15911,0.84945,0.0022978,0.0022978,0.0022978
391,36487.1,0.31999,0.23058,0.87673,0.99429,0.9951,0.99475,0.94458,0.35745,0.15945,0.84959,0.002278,0.002278,0.002278
392,36541.1,0.32674,0.23387,0.87612,0.99513,0.99527,0.99475,0.9447,0.35741,0.15943,0.84968,0.0022582,0.0022582,0.0022582
393,36595.8,0.32703,0.23998,0.87679,0.99532,0.99549,0.99475,0.94488,0.35735,0.1595,0.8497,0.0022384,0.0022384,0.0022384
394,36650.9,0.32529,0.22925,0.87784,0.99536,0.99549,0.99475,0.94485,0.35756,0.16022,0.84974,0.0022186,0.0022186,0.0022186
395,36705.9,0.32322,0.23508,0.87427,0.99533,0.99549,0.99475,0.9449,0.35754,0.16015,0.84983,0.0021988,0.0021988,0.0021988
396,36760.2,0.32928,0.23462,0.87529,0.99544,0.99549,0.99475,0.94489,0.35796,0.16001,0.84989,0.002179,0.002179,0.002179
397,36814.9,0.31792,0.22881,0.87209,0.99541,0.99549,0.99475,0.94491,0.35781,0.16002,0.84985,0.0021592,0.0021592,0.0021592
398,36869.2,0.3216,0.22201,0.87414,0.99526,0.99549,0.99475,0.94495,0.35783,0.16029,0.84986,0.0021394,0.0021394,0.0021394
399,36923.7,0.32937,0.23064,0.8747,0.9949,0.99549,0.99475,0.9449,0.35757,0.16055,0.84974,0.0021196,0.0021196,0.0021196
400,36978.4,0.32402,0.22343,0.87048,0.99486,0.99549,0.99475,0.9447,0.35766,0.15985,0.8498,0.0020998,0.0020998,0.0020998
401,37033.9,0.33097,0.23511,0.87306,0.99478,0.99549,0.99475,0.94458,0.35785,0.16023,0.84986,0.00208,0.00208,0.00208
402,37088.6,0.32766,0.23127,0.87552,0.99496,0.99549,0.99475,0.94477,0.35759,0.15982,0.84981,0.0020602,0.0020602,0.0020602
403,37143.5,0.32312,0.22824,0.87095,0.99487,0.9952,0.99475,0.94476,0.35767,0.15952,0.85007,0.0020404,0.0020404,0.0020404
404,37198.4,0.32551,0.23036,0.87694,0.99452,0.99452,0.99475,0.94466,0.35772,0.15986,0.8502,0.0020206,0.0020206,0.0020206
405,37253.4,0.3186,0.22941,0.87187,0.99433,0.99427,0.99474,0.94448,0.35767,0.1596,0.85019,0.0020008,0.0020008,0.0020008
406,37308.3,0.32246,0.22645,0.87067,0.99408,0.9939,0.99473,0.94475,0.35771,0.15965,0.85022,0.001981,0.001981,0.001981
407,37363.3,0.31477,0.22577,0.87072,0.99369,0.9935,0.99472,0.94456,0.35745,0.15984,0.85021,0.0019612,0.0019612,0.0019612
408,37419,0.31624,0.22658,0.86775,0.99335,0.99317,0.99472,0.94483,0.35741,0.15981,0.8502,0.0019414,0.0019414,0.0019414
409,37474,0.31695,0.22433,0.869,0.99317,0.99304,0.99471,0.94464,0.35714,0.15965,0.85024,0.0019216,0.0019216,0.0019216
410,37529,0.31748,0.21925,0.87362,0.99338,0.99317,0.99471,0.94459,0.3571,0.15989,0.85039,0.0019018,0.0019018,0.0019018
411,37584,0.31696,0.228,0.87109,0.99346,0.9933,0.99471,0.94484,0.35735,0.1599,0.85042,0.001882,0.001882,0.001882
412,37638.7,0.31999,0.2237,0.87376,0.99307,0.9928,0.99471,0.94464,0.35748,0.16016,0.85041,0.0018622,0.0018622,0.0018622
413,37693.3,0.31657,0.22329,0.86957,0.99297,0.99284,0.99471,0.94465,0.35755,0.16005,0.85048,0.0018424,0.0018424,0.0018424
414,37748.2,0.31227,0.21517,0.86593,0.99291,0.99277,0.99471,0.94477,0.35741,0.15989,0.8505,0.0018226,0.0018226,0.0018226
415,37803.8,0.31617,0.21867,0.86742,0.99292,0.99284,0.99471,0.94468,0.35755,0.15995,0.85057,0.0018028,0.0018028,0.0018028
416,37858,0.3142,0.22135,0.86785,0.99196,0.9929,0.99471,0.94478,0.3576,0.16068,0.85065,0.001783,0.001783,0.001783
417,37912.8,0.31661,0.21907,0.86969,0.99174,0.99277,0.99471,0.94475,0.3577,0.16086,0.85068,0.0017632,0.0017632,0.0017632
418,37967.6,0.3158,0.22429,0.86815,0.99163,0.99293,0.99471,0.94474,0.35787,0.16116,0.85079,0.0017434,0.0017434,0.0017434
419,38022,0.31227,0.21969,0.86824,0.99156,0.99297,0.99471,0.94457,0.35786,0.16164,0.85078,0.0017236,0.0017236,0.0017236
420,38076.7,0.31759,0.2224,0.87322,0.99042,0.99303,0.99471,0.94472,0.35808,0.16179,0.85086,0.0017038,0.0017038,0.0017038
421,38132.2,0.31141,0.21503,0.8688,0.99074,0.99295,0.99471,0.94467,0.35832,0.1616,0.8509,0.001684,0.001684,0.001684
422,38186.9,0.32454,0.22471,0.87473,0.99158,0.993,0.9947,0.94453,0.35825,0.16187,0.85076,0.0016642,0.0016642,0.0016642
423,38242.1,0.30041,0.21377,0.86321,0.99158,0.99306,0.9947,0.94452,0.35861,0.16238,0.85084,0.0016444,0.0016444,0.0016444
424,38296.6,0.31321,0.22058,0.86774,0.99168,0.99307,0.99469,0.94452,0.3585,0.16222,0.8509,0.0016246,0.0016246,0.0016246
425,38351.5,0.30824,0.21942,0.8674,0.99165,0.9931,0.99469,0.94459,0.35833,0.16217,0.85097,0.0016048,0.0016048,0.0016048
426,38406.2,0.31117,0.21657,0.87036,0.99165,0.99309,0.99469,0.94435,0.35839,0.16247,0.85101,0.001585,0.001585,0.001585
427,38461,0.30757,0.21325,0.86965,0.99161,0.99305,0.99469,0.94425,0.35869,0.16274,0.85111,0.0015652,0.0015652,0.0015652
428,38516,0.30998,0.22214,0.86846,0.99163,0.99313,0.99469,0.94451,0.35851,0.16271,0.85118,0.0015454,0.0015454,0.0015454
429,38570.3,0.3146,0.21341,0.8676,0.99152,0.99302,0.99469,0.94465,0.3583,0.16248,0.85123,0.0015256,0.0015256,0.0015256
430,38625.1,0.30371,0.20761,0.86583,0.99032,0.99294,0.99469,0.94461,0.35847,0.16237,0.85135,0.0015058,0.0015058,0.0015058
431,38679.5,0.30076,0.20557,0.86611,0.99024,0.99294,0.99469,0.9446,0.35871,0.16257,0.85142,0.001486,0.001486,0.001486
432,38733.8,0.31005,0.21553,0.86689,0.9902,0.99287,0.99469,0.94444,0.35897,0.16295,0.85168,0.0014662,0.0014662,0.0014662
433,38788.4,0.30311,0.2139,0.86488,0.99025,0.99288,0.99469,0.94467,0.35905,0.16311,0.8517,0.0014464,0.0014464,0.0014464
434,38845.1,0.30348,0.21183,0.86318,0.99086,0.99295,0.99469,0.94453,0.35945,0.16313,0.8518,0.0014266,0.0014266,0.0014266
435,38900.8,0.30755,0.2156,0.86634,0.99022,0.99286,0.99469,0.94467,0.35937,0.16379,0.85184,0.0014068,0.0014068,0.0014068
436,38955.9,0.30009,0.21123,0.86485,0.99007,0.99281,0.99469,0.94445,0.35939,0.16397,0.85196,0.001387,0.001387,0.001387
437,39010.7,0.307,0.21047,0.86801,0.98973,0.99265,0.9946,0.94467,0.35924,0.1638,0.85205,0.0013672,0.0013672,0.0013672
438,39065.8,0.30298,0.20601,0.8604,0.9905,0.9927,0.99469,0.94462,0.35919,0.16333,0.85211,0.0013474,0.0013474,0.0013474
439,39120.6,0.30194,0.20863,0.86191,0.99088,0.99278,0.99469,0.94466,0.35915,0.16289,0.85211,0.0013276,0.0013276,0.0013276
440,39175.4,0.30374,0.21106,0.86632,0.99086,0.9928,0.99469,0.94454,0.35907,0.16288,0.85212,0.0013078,0.0013078,0.0013078
441,39230.6,0.30799,0.21425,0.86737,0.99111,0.99297,0.99469,0.94491,0.35927,0.16276,0.85223,0.001288,0.001288,0.001288
442,39285.2,0.29526,0.20795,0.86041,0.99088,0.99293,0.99469,0.94448,0.35946,0.1627,0.85234,0.0012682,0.0012682,0.0012682
443,39340.2,0.29786,0.20809,0.85917,0.99033,0.99274,0.99458,0.94438,0.35936,0.16289,0.85239,0.0012484,0.0012484,0.0012484
444,39394.9,0.29581,0.21195,0.85918,0.98899,0.99262,0.99413,0.94409,0.35967,0.16346,0.85254,0.0012286,0.0012286,0.0012286
445,39449.2,0.29822,0.20277,0.86269,0.98638,0.99179,0.99411,0.94389,0.35956,0.16384,0.85255,0.0012088,0.0012088,0.0012088
446,39503.7,0.29792,0.21164,0.86167,0.98558,0.99182,0.99408,0.94344,0.35925,0.16456,0.85264,0.001189,0.001189,0.001189
447,39559.1,0.29249,0.20817,0.86184,0.98552,0.99179,0.99408,0.94343,0.35967,0.16507,0.85274,0.0011692,0.0011692,0.0011692
448,39614.1,0.3018,0.2058,0.86493,0.98585,0.99177,0.99408,0.94364,0.35979,0.16526,0.85293,0.0011494,0.0011494,0.0011494
449,39668.6,0.2999,0.20746,0.86498,0.98637,0.99178,0.9941,0.94385,0.35984,0.1651,0.853,0.0011296,0.0011296,0.0011296
450,39723.4,0.29723,0.20668,0.86184,0.98593,0.99181,0.99408,0.94369,0.35961,0.16551,0.85302,0.0011098,0.0011098,0.0011098
451,39778.2,0.29924,0.20298,0.86327,0.98606,0.99181,0.99409,0.94338,0.35944,0.16515,0.85305,0.00109,0.00109,0.00109
452,39832.9,0.29235,0.20287,0.86353,0.98561,0.99171,0.99407,0.94333,0.35881,0.16507,0.85309,0.0010702,0.0010702,0.0010702
453,39887.8,0.30075,0.20909,0.86262,0.98565,0.99158,0.99407,0.94324,0.35871,0.16528,0.85325,0.0010504,0.0010504,0.0010504
454,39943.3,0.29809,0.2083,0.86412,0.98581,0.99168,0.99407,0.94311,0.35816,0.16506,0.85319,0.0010306,0.0010306,0.0010306
455,39998.1,0.29736,0.2078,0.86185,0.98592,0.99163,0.99407,0.94326,0.35821,0.16536,0.85329,0.0010108,0.0010108,0.0010108
456,40053.6,0.28628,0.20288,0.85446,0.98752,0.99025,0.99406,0.94312,0.35823,0.16561,0.85342,0.000991,0.000991,0.000991
457,40108.4,0.29467,0.20514,0.86076,0.98726,0.98968,0.99403,0.94271,0.35837,0.16623,0.85354,0.0009712,0.0009712,0.0009712
458,40162.8,0.29476,0.20565,0.85976,0.98722,0.98955,0.99403,0.94284,0.35875,0.16669,0.85371,0.0009514,0.0009514,0.0009514
459,40217.5,0.29794,0.20495,0.86494,0.98705,0.99045,0.99405,0.94305,0.35847,0.16585,0.85366,0.0009316,0.0009316,0.0009316
460,40273,0.29261,0.20251,0.86233,0.98713,0.99009,0.99405,0.94299,0.35857,0.16579,0.85379,0.0009118,0.0009118,0.0009118
461,40328.3,0.29215,0.20255,0.86047,0.98708,0.99078,0.99406,0.94302,0.35866,0.16518,0.85384,0.000892,0.000892,0.000892
462,40382.9,0.28777,0.20443,0.86165,0.9879,0.99139,0.99407,0.9432,0.35864,0.16479,0.85389,0.0008722,0.0008722,0.0008722
463,40438.1,0.29082,0.20374,0.86216,0.98751,0.99219,0.99407,0.94321,0.35852,0.16409,0.85385,0.0008524,0.0008524,0.0008524
464,40492.5,0.29317,0.20277,0.86242,0.98765,0.99165,0.99407,0.94315,0.3586,0.16452,0.85397,0.0008326,0.0008326,0.0008326
465,40547.5,0.28817,0.20154,0.86018,0.98756,0.99203,0.99407,0.94309,0.35856,0.16418,0.85398,0.0008128,0.0008128,0.0008128
466,40602.2,0.28894,0.19879,0.85698,0.98745,0.99252,0.99408,0.94276,0.35884,0.16393,0.85403,0.000793,0.000793,0.000793
467,40657.8,0.28744,0.19766,0.86063,0.98751,0.9924,0.99408,0.94297,0.35847,0.16381,0.85412,0.0007732,0.0007732,0.0007732
468,40712.3,0.2876,0.20176,0.85954,0.9879,0.99272,0.9941,0.94326,0.35832,0.16284,0.85416,0.0007534,0.0007534,0.0007534
469,40767.4,0.28941,0.20105,0.86251,0.9876,0.99254,0.99408,0.94319,0.3584,0.16334,0.85423,0.0007336,0.0007336,0.0007336
470,40822.3,0.28331,0.19604,0.85788,0.98765,0.99261,0.99408,0.94313,0.35861,0.16343,0.85435,0.0007138,0.0007138,0.0007138
471,40876.9,0.28414,0.20251,0.85485,0.98766,0.99222,0.99407,0.94277,0.35891,0.1636,0.85444,0.000694,0.000694,0.000694
472,40931.3,0.29023,0.20181,0.86153,0.98758,0.99211,0.99407,0.94336,0.35903,0.16306,0.85456,0.0006742,0.0006742,0.0006742
473,40986.4,0.28136,0.19764,0.85642,0.98748,0.99234,0.99407,0.94303,0.35957,0.16288,0.85474,0.0006544,0.0006544,0.0006544
474,41069.1,0.28027,0.1971,0.85473,0.98779,0.99179,0.99406,0.94282,0.35967,0.16339,0.85488,0.0006346,0.0006346,0.0006346
475,41163.4,0.28673,0.19672,0.85866,0.98762,0.99268,0.99408,0.94285,0.36001,0.16248,0.8549,0.0006148,0.0006148,0.0006148
476,41257.7,0.28212,0.19551,0.85541,0.98867,0.99287,0.99411,0.94328,0.36028,0.16253,0.85489,0.000595,0.000595,0.000595
477,41352,0.28372,0.19872,0.85964,0.9892,0.99278,0.99434,0.94375,0.36046,0.16175,0.85501,0.0005752,0.0005752,0.0005752
478,41446.7,0.27548,0.19566,0.85238,0.99011,0.9929,0.99453,0.94397,0.36007,0.16132,0.85503,0.0005554,0.0005554,0.0005554
479,41541.1,0.28471,0.19769,0.85798,0.99093,0.99291,0.99466,0.94421,0.35981,0.16139,0.85503,0.0005356,0.0005356,0.0005356
480,41635.3,0.27657,0.19002,0.85585,0.99132,0.99286,0.99466,0.94415,0.35997,0.16093,0.85524,0.0005158,0.0005158,0.0005158
481,41730,0.27751,0.19524,0.85848,0.99147,0.99275,0.99466,0.94416,0.35985,0.1613,0.85535,0.000496,0.000496,0.000496
482,41824.3,0.27739,0.19218,0.85436,0.99168,0.9927,0.99467,0.94434,0.35994,0.16134,0.85546,0.0004762,0.0004762,0.0004762
483,41918.5,0.28134,0.19891,0.85693,0.99204,0.993,0.99467,0.9446,0.35985,0.16099,0.85554,0.0004564,0.0004564,0.0004564
484,42013.6,0.2828,0.19596,0.85892,0.9923,0.99318,0.99467,0.94465,0.35966,0.16067,0.85561,0.0004366,0.0004366,0.0004366
485,42108.4,0.27448,0.19234,0.85254,0.99259,0.99332,0.99468,0.94456,0.35954,0.16044,0.85569,0.0004168,0.0004168,0.0004168
486,42203.2,0.28654,0.19956,0.86101,0.9927,0.99339,0.99467,0.94452,0.35939,0.16054,0.85577,0.000397,0.000397,0.000397
487,42298,0.27804,0.1939,0.8538,0.99298,0.99356,0.99468,0.94443,0.35965,0.16069,0.8559,0.0003772,0.0003772,0.0003772
488,42392.2,0.27755,0.19607,0.8561,0.99388,0.9941,0.99469,0.94416,0.35959,0.16093,0.856,0.0003574,0.0003574,0.0003574
489,42486.8,0.27798,0.19297,0.85609,0.99462,0.99504,0.99469,0.94444,0.35979,0.16108,0.85607,0.0003376,0.0003376,0.0003376
490,42581.1,0.27844,0.19187,0.85571,0.99464,0.99512,0.99469,0.94435,0.35983,0.16102,0.85618,0.0003178,0.0003178,0.0003178
491,42669.4,0.19249,0.10914,0.78441,0.99465,0.99549,0.9947,0.94455,0.36054,0.16153,0.85637,0.000298,0.000298,0.000298
492,42757.9,0.18711,0.10663,0.77696,0.99462,0.99549,0.99473,0.94479,0.36078,0.16153,0.85641,0.0002782,0.0002782,0.0002782
493,42845.5,0.18416,0.10648,0.77953,0.99467,0.99549,0.99473,0.94473,0.36121,0.16143,0.85665,0.0002584,0.0002584,0.0002584
494,42934,0.18037,0.10512,0.77834,0.99481,0.99512,0.99472,0.94487,0.36166,0.16128,0.85681,0.0002386,0.0002386,0.0002386
495,43021.8,0.18229,0.10438,0.781,0.99518,0.99479,0.99472,0.94465,0.36201,0.16093,0.85701,0.0002188,0.0002188,0.0002188
496,43109.7,0.17624,0.10277,0.78023,0.99524,0.99461,0.99472,0.9446,0.36196,0.1614,0.85698,0.000199,0.000199,0.000199
497,43197.8,0.17753,0.10238,0.77176,0.99523,0.99446,0.99472,0.94473,0.36244,0.16132,0.85719,0.0001792,0.0001792,0.0001792
498,43285.2,0.17657,0.10237,0.7767,0.99432,0.99442,0.99472,0.94464,0.36296,0.16149,0.85738,0.0001594,0.0001594,0.0001594
499,43373.4,0.17862,0.10201,0.77959,0.99271,0.99443,0.99472,0.94466,0.3632,0.16083,0.85755,0.0001396,0.0001396,0.0001396
500,43461.7,0.1742,0.10215,0.77624,0.99185,0.9944,0.99472,0.9449,0.36347,0.16102,0.85767,0.0001198,0.0001198,0.0001198
