epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
365,33522.3,0.32306,0.2269,0.87041,0.91879,0.91991,0.95224,0.89817,0.35966,0.17592,0.85409,0.0027928,0.0027928,0.0027928
366,33614.2,0.31977,0.22918,0.86712,0.91856,0.91975,0.95225,0.89817,0.35979,0.17638,0.85408,0.002773,0.002773,0.002773
367,33706,0.32594,0.23768,0.87379,0.91847,0.91926,0.95222,0.89797,0.36003,0.17741,0.85412,0.0027532,0.0027532,0.0027532
368,33798.1,0.31795,0.2268,0.87203,0.91787,0.91751,0.94265,0.88826,0.36032,0.17892,0.85417,0.0027334,0.0027334,0.0027334
369,33890.6,0.32563,0.22758,0.87281,0.91724,0.9179,0.94261,0.88793,0.36056,0.18039,0.85424,0.0027136,0.0027136,0.0027136
370,33982.3,0.32593,0.22563,0.87202,0.91661,0.91679,0.94055,0.88575,0.36076,0.1818,0.85436,0.0026938,0.0026938,0.0026938
371,34074.8,0.3218,0.22527,0.86988,0.91664,0.9147,0.9396,0.88458,0.36105,0.18322,0.85442,0.002674,0.002674,0.002674
372,34166.5,0.32402,0.22621,0.87188,0.91606,0.9143,0.9168,0.86182,0.36115,0.1852,0.85454,0.0026542,0.0026542,0.0026542
373,34258.7,0.31701,0.22396,0.86746,0.91569,0.91433,0.91608,0.86075,0.36147,0.18554,0.85474,0.0026344,0.0026344,0.0026344
374,34350.8,0.32165,0.22477,0.87236,0.91568,0.91415,0.9135,0.85827,0.36155,0.18661,0.85477,0.0026146,0.0026146,0.0026146
375,34442.6,0.32192,0.22977,0.86757,0.91589,0.91378,0.91345,0.85805,0.36171,0.18713,0.85478,0.0025948,0.0025948,0.0025948
376,34535,0.32408,0.22389,0.87015,0.91574,0.9131,0.91162,0.85575,0.36192,0.18844,0.85489,0.002575,0.002575,0.002575
377,34626.9,0.31789,0.22857,0.87039,0.91651,0.91359,0.91347,0.85784,0.36191,0.18783,0.8549,0.0025552,0.0025552,0.0025552
378,34718.6,0.31718,0.22618,0.86798,0.91624,0.91372,0.91344,0.85765,0.36185,0.18804,0.85494,0.0025354,0.0025354,0.0025354
379,34810.9,0.32101,0.22751,0.87044,0.91641,0.91337,0.91242,0.85652,0.36213,0.18869,0.8551,0.0025156,0.0025156,0.0025156
380,34902.8,0.32028,0.22431,0.87047,0.91627,0.91384,0.91346,0.85782,0.36196,0.18796,0.85515,0.0024958,0.0024958,0.0024958
381,34994.7,0.3221,0.22648,0.86773,0.91666,0.91444,0.91488,0.8591,0.36185,0.18772,0.85509,0.002476,0.002476,0.002476
382,35086.9,0.31107,0.22337,0.86721,0.91708,0.91491,0.91538,0.85973,0.36192,0.18758,0.85523,0.0024562,0.0024562,0.0024562
383,35178.9,0.31631,0.22223,0.86841,0.91696,0.91516,0.91597,0.86075,0.36188,0.18741,0.85527,0.0024364,0.0024364,0.0024364
384,35270.7,0.3146,0.21787,0.86898,0.91684,0.91517,0.91533,0.86031,0.36196,0.1874,0.85529,0.0024166,0.0024166,0.0024166
385,35362.2,0.31405,0.22281,0.86875,0.91662,0.91522,0.91533,0.85971,0.36201,0.18773,0.85541,0.0023968,0.0023968,0.0023968
386,35455.9,0.31451,0.22431,0.86869,0.91616,0.91521,0.91592,0.86055,0.36203,0.1871,0.85551,0.002377,0.002377,0.002377
387,35547.9,0.32048,0.22389,0.86831,0.91622,0.91519,0.9167,0.86114,0.36174,0.18652,0.85551,0.0023572,0.0023572,0.0023572
388,35634.8,0.31067,0.22325,0.87243,0.9162,0.91523,0.91663,0.86119,0.36202,0.18685,0.85558,0.0023374,0.0023374,0.0023374
389,35704.9,0.31876,0.22487,0.87148,0.91615,0.91534,0.93871,0.88334,0.36196,0.18648,0.85568,0.0023176,0.0023176,0.0023176
390,35797.2,0.31643,0.21837,0.8697,0.91663,0.91528,0.93876,0.88319,0.36185,0.18638,0.85579,0.0022978,0.0022978,0.0022978
391,35889.2,0.30886,0.22074,0.86933,0.91644,0.91522,0.93954,0.88412,0.36187,0.18575,0.85591,0.002278,0.002278,0.002278
392,35981.3,0.31049,0.21974,0.86533,0.91758,0.9153,0.93962,0.88427,0.36164,0.1845,0.85602,0.0022582,0.0022582,0.0022582
393,36073.3,0.31496,0.22388,0.86892,0.91834,0.91532,0.93963,0.88453,0.36184,0.18409,0.85619,0.0022384,0.0022384,0.0022384
394,36165.7,0.30982,0.21908,0.86877,0.91855,0.9157,0.9415,0.88677,0.36197,0.18329,0.85622,0.0022186,0.0022186,0.0022186
395,36257.5,0.30947,0.22083,0.86631,0.91936,0.91736,0.94388,0.88884,0.36172,0.18275,0.85623,0.0021988,0.0021988,0.0021988
396,36349.3,0.31237,0.22105,0.86692,0.92,0.91772,0.9472,0.8924,0.36151,0.18149,0.85628,0.002179,0.002179,0.002179
397,36441.7,0.30271,0.21414,0.8645,0.92063,0.91744,0.95221,0.89736,0.36139,0.18075,0.8563,0.0021592,0.0021592,0.0021592
398,36534,0.307,0.21502,0.86585,0.92087,0.91739,0.95572,0.90052,0.36136,0.18041,0.85631,0.0021394,0.0021394,0.0021394
399,36626,0.3122,0.21646,0.86585,0.92126,0.91752,0.95574,0.90076,0.3616,0.18017,0.8564,0.0021196,0.0021196,0.0021196
400,36718.3,0.30689,0.21256,0.86345,0.92142,0.91786,0.95572,0.90143,0.36172,0.17966,0.85648,0.0020998,0.0020998,0.0020998
401,36810.3,0.31852,0.22158,0.86568,0.92206,0.9185,0.96045,0.90582,0.36178,0.17934,0.8566,0.00208,0.00208,0.00208
402,36902.6,0.31218,0.21508,0.86816,0.92291,0.91937,0.96047,0.9062,0.36173,0.17835,0.85666,0.0020602,0.0020602,0.0020602
403,36994.8,0.3066,0.21625,0.86396,0.92285,0.91938,0.96045,0.90637,0.36172,0.17826,0.85674,0.0020404,0.0020404,0.0020404
404,37086.7,0.30927,0.2175,0.86855,0.92304,0.91963,0.96051,0.90668,0.3618,0.17765,0.85686,0.0020206,0.0020206,0.0020206
405,37178.8,0.30261,0.21319,0.86565,0.93573,0.98911,0.97702,0.92347,0.36181,0.17723,0.85684,0.0020008,0.0020008,0.0020008
406,37270.6,0.30965,0.2136,0.86423,0.93596,0.98916,0.97704,0.92329,0.36188,0.17711,0.85686,0.001981,0.001981,0.001981
407,37362.9,0.29928,0.21317,0.86189,0.93653,0.98974,0.97704,0.92335,0.36181,0.17733,0.85697,0.0019612,0.0019612,0.0019612
408,37454.7,0.30325,0.21735,0.86123,0.93743,0.9906,0.97705,0.92306,0.36174,0.17736,0.85695,0.0019414,0.0019414,0.0019414
409,37546.6,0.30169,0.21328,0.86101,0.93733,0.99048,0.97705,0.92342,0.36213,0.17755,0.85706,0.0019216,0.0019216,0.0019216
410,37638.5,0.30017,0.20724,0.86308,0.93698,0.99029,0.97705,0.92319,0.36237,0.17806,0.85723,0.0019018,0.0019018,0.0019018
411,37730.7,0.30147,0.21461,0.86044,0.93851,0.99161,0.97704,0.9235,0.36268,0.17746,0.85739,0.001882,0.001882,0.001882
412,37822.4,0.30673,0.21233,0.86459,0.93956,0.99247,0.97704,0.92363,0.36282,0.17681,0.85759,0.0018622,0.0018622,0.0018622
413,37914.6,0.30102,0.2077,0.8614,0.93941,0.99244,0.97705,0.92361,0.36291,0.17694,0.85761,0.0018424,0.0018424,0.0018424
414,38006.4,0.29748,0.20611,0.85879,0.93908,0.99203,0.97708,0.92371,0.36314,0.17732,0.85767,0.0018226,0.0018226,0.0018226
415,38097.9,0.30315,0.20941,0.86239,0.939,0.9917,0.97708,0.9237,0.36333,0.17761,0.85775,0.0018028,0.0018028,0.0018028
416,38190.1,0.29915,0.21033,0.86369,0.93907,0.99172,0.97709,0.92383,0.36342,0.1775,0.85797,0.001783,0.001783,0.001783
417,38282,0.29869,0.20872,0.86249,0.93907,0.99156,0.97708,0.92365,0.36343,0.17766,0.85808,0.0017632,0.0017632,0.0017632
418,38374.2,0.30466,0.21147,0.86376,0.94002,0.99104,0.97717,0.92406,0.36339,0.17711,0.85819,0.0017434,0.0017434,0.0017434
419,38466,0.29661,0.20948,0.8618,0.9402,0.99094,0.97723,0.92425,0.36322,0.17676,0.85832,0.0017236,0.0017236,0.0017236
420,38558,0.30292,0.21053,0.86624,0.94234,0.99064,0.97733,0.92447,0.36362,0.17667,0.85858,0.0017038,0.0017038,0.0017038
421,38650.5,0.29492,0.20596,0.86078,0.94152,0.99079,0.97729,0.9245,0.36382,0.17703,0.8586,0.001684,0.001684,0.001684
422,38742.5,0.30637,0.2141,0.86676,0.94267,0.99059,0.97738,0.9249,0.36365,0.17674,0.85875,0.0016642,0.0016642,0.0016642
423,38834.5,0.28597,0.20558,0.85685,0.94344,0.98959,0.97742,0.92518,0.36345,0.17615,0.85884,0.0016444,0.0016444,0.0016444
424,38926.5,0.29814,0.20658,0.86138,0.94289,0.99055,0.97737,0.92504,0.36385,0.17664,0.85884,0.0016246,0.0016246,0.0016246
425,39018.6,0.29179,0.20656,0.85937,0.94184,0.99074,0.9773,0.92489,0.36409,0.17696,0.85895,0.0016048,0.0016048,0.0016048
426,39110.8,0.29572,0.20551,0.86212,0.94184,0.99071,0.97733,0.92509,0.36452,0.17701,0.85919,0.001585,0.001585,0.001585
427,39202.8,0.29511,0.20545,0.86257,0.94154,0.99073,0.97734,0.92503,0.36463,0.17708,0.85944,0.0015652,0.0015652,0.0015652
428,39294.8,0.29687,0.20856,0.8618,0.94133,0.99081,0.97732,0.92499,0.36493,0.17701,0.85952,0.0015454,0.0015454,0.0015454
429,39386.8,0.29756,0.20391,0.86175,0.94122,0.99085,0.9773,0.92504,0.36537,0.17751,0.85976,0.0015256,0.0015256,0.0015256
430,39478.4,0.28647,0.19602,0.85882,0.94106,0.99088,0.97732,0.92532,0.36549,0.17746,0.85984,0.0015058,0.0015058,0.0015058
431,39570.4,0.28362,0.19469,0.85936,0.94208,0.99059,0.97739,0.92567,0.36535,0.17684,0.86006,0.001486,0.001486,0.001486
432,39662.8,0.29282,0.20512,0.8603,0.94217,0.99056,0.9774,0.9259,0.36534,0.17709,0.86019,0.0014662,0.0014662,0.0014662
433,39754.3,0.29223,0.20774,0.86096,0.94253,0.9905,0.97746,0.92572,0.3656,0.17753,0.86034,0.0014464,0.0014464,0.0014464
434,39846.6,0.29017,0.20624,0.85739,0.94306,0.98991,0.97748,0.92563,0.36539,0.17692,0.86055,0.0014266,0.0014266,0.0014266
435,39938.7,0.29022,0.20675,0.85625,0.94304,0.98972,0.99398,0.94231,0.36535,0.17667,0.86067,0.0014068,0.0014068,0.0014068
436,40031,0.2832,0.20216,0.85546,0.94377,0.98936,0.99399,0.94234,0.36562,0.17679,0.86081,0.001387,0.001387,0.001387
437,40123.1,0.29,0.20022,0.8593,0.94504,0.98925,0.994,0.94227,0.36577,0.17632,0.86101,0.0013672,0.0013672,0.0013672
438,40215.1,0.28488,0.19506,0.85243,0.94439,0.98923,0.99398,0.94215,0.36597,0.17642,0.8611,0.0013474,0.0013474,0.0013474
439,40307.9,0.28682,0.19751,0.85879,0.94494,0.98918,0.99398,0.94225,0.36604,0.17657,0.86118,0.0013276,0.0013276,0.0013276
440,40399.8,0.28718,0.20096,0.85901,0.94554,0.9891,0.99401,0.94227,0.36642,0.17669,0.86134,0.0013078,0.0013078,0.0013078
441,40491.8,0.29214,0.20601,0.86255,0.94575,0.9892,0.99398,0.94251,0.36607,0.17668,0.86137,0.001288,0.001288,0.001288
442,40583.8,0.28356,0.19924,0.85657,0.94591,0.98909,0.99399,0.94242,0.36614,0.17711,0.8614,0.0012682,0.0012682,0.0012682
443,40675.6,0.28271,0.19474,0.85347,0.94926,0.98897,0.994,0.94232,0.36624,0.17701,0.86149,0.0012484,0.0012484,0.0012484
444,40767.8,0.28036,0.20094,0.85259,0.9541,0.98892,0.99398,0.94219,0.36607,0.17722,0.86161,0.0012286,0.0012286,0.0012286
445,40859.7,0.28234,0.19275,0.85735,0.95365,0.98906,0.994,0.94182,0.36619,0.17737,0.86171,0.0012088,0.0012088,0.0012088
446,40951.8,0.28285,0.19984,0.85453,0.95637,0.98908,0.994,0.94218,0.36629,0.17726,0.86178,0.001189,0.001189,0.001189
447,41043.6,0.27785,0.1957,0.8548,0.96063,0.9878,0.99398,0.94193,0.36608,0.17818,0.86175,0.0011692,0.0011692,0.0011692
448,41135.4,0.28558,0.19798,0.85857,0.95466,0.98775,0.99393,0.94238,0.36588,0.17776,0.86181,0.0011494,0.0011494,0.0011494
449,41227.1,0.28869,0.19739,0.8583,0.94248,0.99051,0.9774,0.92535,0.36627,0.17878,0.86183,0.0011296,0.0011296,0.0011296
450,41319.3,0.28657,0.19687,0.85658,0.94266,0.99044,0.97742,0.92573,0.36673,0.17841,0.86202,0.0011098,0.0011098,0.0011098
451,41411.3,0.28502,0.19433,0.85533,0.95174,0.98776,0.99395,0.94242,0.36681,0.17886,0.86228,0.00109,0.00109,0.00109
452,41503.2,0.27969,0.19339,0.85835,0.94995,0.98795,0.99396,0.94261,0.36663,0.17869,0.86236,0.0010702,0.0010702,0.0010702
453,41594.9,0.28636,0.20243,0.8553,0.95077,0.98787,0.99395,0.94256,0.36688,0.17818,0.86254,0.0010504,0.0010504,0.0010504
454,41686.7,0.28224,0.19572,0.85558,0.9569,0.98852,0.99396,0.94269,0.367,0.17795,0.86273,0.0010306,0.0010306,0.0010306
455,41778.7,0.28001,0.19814,0.85413,0.9611,0.98776,0.99396,0.94227,0.36711,0.17856,0.86281,0.0010108,0.0010108,0.0010108
456,41870.4,0.269,0.18587,0.84668,0.95713,0.98851,0.99395,0.94255,0.36691,0.17768,0.86296,0.000991,0.000991,0.000991
457,41962.1,0.28042,0.19282,0.85268,0.96274,0.98775,0.99395,0.94223,0.36697,0.17849,0.86299,0.0009712,0.0009712,0.0009712
458,42054.2,0.28213,0.19579,0.85334,0.95631,0.98801,0.99395,0.94235,0.36755,0.17938,0.8631,0.0009514,0.0009514,0.0009514
459,42145.5,0.28293,0.19677,0.8569,0.95756,0.98814,0.99393,0.94227,0.36777,0.1802,0.86329,0.0009316,0.0009316,0.0009316
460,42237.6,0.28219,0.19281,0.85714,0.96094,0.98784,0.99394,0.94277,0.36811,0.17931,0.86362,0.0009118,0.0009118,0.0009118
461,42329.3,0.27778,0.18698,0.85298,0.96381,0.98823,0.99393,0.94216,0.3686,0.18096,0.86369,0.000892,0.000892,0.000892
462,42421.4,0.2787,0.19126,0.85523,0.94927,0.98799,0.99392,0.94242,0.36838,0.18084,0.86375,0.0008722,0.0008722,0.0008722
463,42513.3,0.27882,0.19458,0.8558,0.94119,0.99071,0.97737,0.9258,0.36839,0.18129,0.86388,0.0008524,0.0008524,0.0008524
464,42605.1,0.27869,0.1906,0.85711,0.94592,0.9878,0.99392,0.94286,0.36842,0.18059,0.86412,0.0008326,0.0008326,0.0008326
465,42697.7,0.27534,0.19325,0.85551,0.94157,0.99055,0.97743,0.92614,0.36865,0.18109,0.86423,0.0008128,0.0008128,0.0008128
466,42789.5,0.27719,0.19452,0.85253,0.94743,0.98774,0.99392,0.94285,0.3687,0.18049,0.86442,0.000793,0.000793,0.000793
467,42880.8,0.27598,0.1882,0.85657,0.9507,0.98857,0.99396,0.94301,0.36881,0.17982,0.86468,0.0007732,0.0007732,0.0007732
468,42973.1,0.2729,0.19282,0.853,0.9528,0.98887,0.99395,0.94313,0.36911,0.17983,0.86493,0.0007534,0.0007534,0.0007534
469,43065,0.27654,0.19368,0.85636,0.95523,0.989,0.99394,0.94305,0.36913,0.17989,0.86498,0.0007336,0.0007336,0.0007336
470,43157,0.26945,0.18706,0.85298,0.95453,0.98917,0.99397,0.94319,0.36915,0.17992,0.86502,0.0007138,0.0007138,0.0007138
471,43249,0.27089,0.19239,0.84883,0.94836,0.98885,0.99395,0.94309,0.36872,0.18026,0.86496,0.000694,0.000694,0.000694
472,43340.7,0.27778,0.1923,0.85823,0.94634,0.98884,0.99395,0.94317,0.36892,0.18105,0.86508,0.0006742,0.0006742,0.0006742
473,43432.9,0.26773,0.18878,0.85174,0.94577,0.98875,0.99394,0.9431,0.3691,0.18169,0.86503,0.0006544,0.0006544,0.0006544
474,43524.7,0.26664,0.18872,0.84908,0.94443,0.98915,0.99391,0.94318,0.36887,0.18214,0.86501,0.0006346,0.0006346,0.0006346
475,43616.9,0.27334,0.18873,0.85161,0.94285,0.98836,0.9939,0.9428,0.36865,0.18261,0.86496,0.0006148,0.0006148,0.0006148
476,43709,0.26661,0.18504,0.85046,0.94268,0.98837,0.99391,0.9429,0.3686,0.18267,0.86508,0.000595,0.000595,0.000595
477,43800.8,0.26862,0.19083,0.85466,0.94327,0.9884,0.97737,0.926,0.36878,0.18358,0.86512,0.0005752,0.0005752,0.0005752
478,43893.1,0.25987,0.18688,0.84584,0.94298,0.98866,0.97737,0.9258,0.36883,0.18372,0.86518,0.0005554,0.0005554,0.0005554
479,43984.5,0.27058,0.18879,0.85356,0.94358,0.98802,0.97734,0.92552,0.36869,0.18404,0.86518,0.0005356,0.0005356,0.0005356
480,44076.3,0.26322,0.18017,0.85101,0.94292,0.98788,0.97735,0.92548,0.36851,0.18459,0.86514,0.0005158,0.0005158,0.0005158
481,44168.4,0.26452,0.1844,0.85314,0.94163,0.98931,0.97732,0.92515,0.36854,0.18529,0.86511,0.000496,0.000496,0.000496
482,44260.4,0.26078,0.17972,0.84849,0.94032,0.99032,0.9773,0.92513,0.36879,0.18652,0.86523,0.0004762,0.0004762,0.0004762
483,44352.2,0.26753,0.18929,0.8512,0.93972,0.99046,0.97726,0.92485,0.36923,0.18723,0.86529,0.0004564,0.0004564,0.0004564
484,44444.4,0.26994,0.18742,0.8541,0.93918,0.99067,0.97713,0.92472,0.36979,0.18818,0.86547,0.0004366,0.0004366,0.0004366
485,44536.2,0.26237,0.18202,0.84785,0.93832,0.99102,0.97709,0.92464,0.36995,0.18861,0.86544,0.0004168,0.0004168,0.0004168
486,44628.4,0.2713,0.19032,0.85391,0.93866,0.991,0.97712,0.92456,0.36993,0.18841,0.86549,0.000397,0.000397,0.000397
487,44720,0.26305,0.18321,0.84742,0.93732,0.99139,0.97695,0.9242,0.37029,0.18959,0.86543,0.0003772,0.0003772,0.0003772
488,44812,0.26016,0.18294,0.85007,0.93667,0.99126,0.97694,0.92421,0.37039,0.18959,0.86546,0.0003574,0.0003574,0.0003574
489,44903.9,0.26455,0.18263,0.85174,0.93603,0.99178,0.9769,0.92398,0.37064,0.19023,0.8655,0.0003376,0.0003376,0.0003376
490,44995.4,0.26551,0.18431,0.84906,0.93628,0.99183,0.97691,0.92399,0.37071,0.1902,0.86551,0.0003178,0.0003178,0.0003178
491,45081.1,0.17646,0.10404,0.77501,0.93676,0.99126,0.9769,0.92399,0.37075,0.19012,0.86561,0.000298,0.000298,0.000298
492,45166.7,0.16978,0.10032,0.76939,0.93517,0.99164,0.97687,0.92396,0.3708,0.19111,0.86562,0.0002782,0.0002782,0.0002782
493,45251.9,0.16612,0.09993,0.7712,0.93425,0.99087,0.97683,0.92412,0.37071,0.19222,0.86544,0.0002584,0.0002584,0.0002584
494,45337.2,0.16441,0.09913,0.77089,0.93437,0.99089,0.97683,0.92382,0.37083,0.19241,0.86562,0.0002386,0.0002386,0.0002386
495,45422.4,0.16375,0.09822,0.77486,0.93379,0.99063,0.97682,0.92379,0.37101,0.19336,0.86572,0.0002188,0.0002188,0.0002188
496,45507.5,0.16477,0.09825,0.77504,0.93248,0.98982,0.97677,0.92371,0.37134,0.19439,0.86578,0.000199,0.000199,0.000199
497,45593.1,0.16264,0.09761,0.76505,0.93166,0.98937,0.97668,0.92359,0.37138,0.19563,0.86581,0.0001792,0.0001792,0.0001792
498,45678.4,0.16256,0.09734,0.76972,0.93077,0.98919,0.97662,0.92333,0.37165,0.19663,0.86598,0.0001594,0.0001594,0.0001594
499,45763.9,0.15914,0.09739,0.77393,0.93004,0.9872,0.97655,0.92309,0.37179,0.19743,0.86606,0.0001396,0.0001396,0.0001396
500,45849.2,0.16065,0.09678,0.77189,0.9299,0.98785,0.97655,0.92278,0.37179,0.19735,0.86613,0.0001198,0.0001198,0.0001198
